model,num_atoms,atom_name,lattice_constant,time,std,precision,gpu
MACE-MP-0,10648,Si,5.43,904.1306972503662,22.70720737642152,float32,NVIDIA H100 80GB HBM3
MACE-MP-0,13824,Si,5.43,1128.2877922058105,9.170210541049416,float32,NVIDIA H100 80GB HBM3
MACE-MP-0,17576,Si,5.43,1485.570788383484,6.195878690924439,float32,NVIDIA H100 80GB HBM3
MACE-MP-0,21952,Si,5.43,1775.6984233856201,18.69484914972211,float32,NVIDIA H100 80GB HBM3
MACE-MP-0,27000,Si,5.43,2311.5530014038086,10.603968247778589,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,8,Si,5.43,15.744686126708984,66.72511961578098,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,64,Si,5.43,17.65608787536621,1.076236265394583,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,216,Si,5.43,20.615100860595703,0.2197570546146443,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,512,Si,5.43,39.9785041809082,0.3220815184731727,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,1000,Si,5.43,62.41941452026367,0.6800443214877645,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,1728,Si,5.43,95.81851959228516,3.634424420447853,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,2744,Si,5.43,162.89806365966797,5.8759357750129935,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,4096,Si,5.43,227.83684730529785,10.444683137221238,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,5832,Si,5.43,306.7725896835327,15.147945569429195,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,8000,Si,5.43,405.76720237731934,16.43329924199171,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,10648,Si,5.43,565.4335021972656,2.509902769453133,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,13824,Si,5.43,708.4686756134033,3.9643094737805478,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,17576,Si,5.43,880.588173866272,4.300853769011674,float32,NVIDIA H100 80GB HBM3
SevenNet-l3i5,21952,Si,5.43,1145.5333232879639,2.991334151835934,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,8,Si,5.43,6.267309188842773,0.09755344493031018,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,64,Si,5.43,14.272332191467285,1.7043436147863333,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,216,Si,5.43,58.13562870025635,850.8303556418819,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,512,Si,5.43,96.34566307067871,723.4953711973897,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,1000,Si,5.43,198.5480785369873,1.1118377168656701,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,1728,Si,5.43,284.81030464172363,1.0634346460076984,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,2744,Si,5.43,408.19478034973145,10.536640551234294,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,4096,Si,5.43,627.7885437011719,15.914187022107606,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,5832,Si,5.43,848.7215042114258,17.99272368571231,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,8000,Si,5.43,1207.2978019714355,24.064759348269927,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,10648,Si,5.43,1554.2042255401611,52.922405285611326,float32,NVIDIA H100 80GB HBM3
GRACE-2L-MPtrj,13824,Si,5.43,2034.1613292694092,95.20042593326464,float32,NVIDIA H100 80GB HBM3
eSEN-30M-MP,8,Si,5.43,10534.212350845337,0.0,float32,NVIDIA H100 80GB HBM3
eSEN-30M-MP,64,Si,5.43,71438.83633613586,0.0,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,8,Si,5.43,40.49205780029297,0.36002659934864123,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,64,Si,5.43,44.97551918029785,0.1815448182705369,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,216,Si,5.43,102.16856002807617,0.11408562738045155,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,512,Si,5.43,207.90481567382812,0.24136840068329757,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,1000,Si,5.43,393.9704895019531,0.13338753677683338,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,1728,Si,5.43,667.4116849899292,0.19454974087640758,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,2744,Si,5.43,1052.3390769958496,0.19810205332881162,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,4096,Si,5.43,1553.844690322876,0.33397069147516856,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,5832,Si,5.43,2209.7926139831543,0.16131494950750985,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,8000,Si,5.43,3026.3699293136597,0.41043758392333984,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,10648,Si,5.43,4026.4967679977417,0.21445751190185547,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,13824,Si,5.43,5236.294269561768,0.0,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,17576,Si,5.43,6663.059711456299,0.0,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,21952,Si,5.43,8323.493480682373,0.0,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,27000,Si,5.43,10245.980024337769,0.0,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,32768,Si,5.43,12447.51501083374,0.0,float32,NVIDIA H100 80GB HBM3
eSEN-6M-OC25,39304,Si,5.43,15037.417888641357,0.0,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,8,Si,5.43,9.120464324951172,0.04038383721406693,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,64,Si,5.43,12.557387351989746,0.2069125962669813,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,216,Si,5.43,23.19467067718506,0.26320446577012535,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,512,Si,5.43,41.04495048522949,0.5615435793126781,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,1000,Si,5.43,69.45550441741943,0.8427254650542719,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,1728,Si,5.43,115.52321910858154,0.8061050046819839,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,2744,Si,5.43,181.64324760437012,0.4314184846799269,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,4096,Si,5.43,270.3213691711426,0.4185760507586989,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,5832,Si,5.43,378.1958818435669,0.7302539539297505,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,8000,Si,5.43,533.6109399795532,0.3923630441979925,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,10648,Si,5.43,725.2118587493896,0.5965257858146527,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,13824,Si,5.43,972.0718860626221,0.4740903420765625,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,17576,Si,5.43,1274.4836807250977,2.5455539047840317,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,21952,Si,5.43,1659.6760749816895,2.7086734529081316,float32,NVIDIA H100 80GB HBM3
Orb-v3-cons-inf-omat,27000,Si,5.43,2137.277841567993,4.090829682807477,float32,NVIDIA H100 80GB HBM3
